Movie Name,Rating,Votes,Duration,Genre
Long Gone Heroes,5.2,968,101,Drama
Emmanuelle,4.2,1500,107,Drama
Loveable,8.1,1300,101,Drama
The Damned,5.7,3600,89,Drama
Young Woman and the Sea,7.5,17000,129,Drama
Vermiglio,6.9,3500,119,Drama
Lonely Planet,5.7,11000,94,Drama
A Nice Indian Boy,7.2,149,96,Drama
How to Make Millions Before Grandma Dies,8.0,13000,125,Drama
Grafted,5.6,2000,96,Drama
"The Way, My Way",6.6,423,98,Drama
Goodrich,6.3,4900,110,Drama
Joy,7.1,8900,115,Drama
Millers in Marriage,5.3,317,117,Drama
Watchmen: Chapter I,7.0,6300,83,Drama
Black Dog,7.2,2300,116,Drama
Love Me,5.2,2200,91,Drama
Souleymane's Story,7.7,2400,93,Drama
The Children's Train,7.4,6700,106,Drama
Rebel Moon - Part Two: The Scargiver,5.3,59000,122,Drama
Faith of Angels,5.9,170,98,Drama
Hagen,6.1,1000,139,Drama
Ghostlight,7.6,5600,115,Drama
Arthur the King,7.0,34000,107,Drama
The End,5.5,1600,148,Drama
Fear,8.5,2700,115,Drama
"Oh, Canada",5.6,1800,91,Drama
Look Back,7.8,14000,58,Drama
Winner,6.5,2300,103,Drama
Under Paris,5.2,36000,104,Drama
La Cocina,7.2,2300,139,Drama
Kishkindha Kaandam,8.0,11000,133,Drama
The Marching Band,7.5,2000,103,Drama
On Falling,7.4,329,104,Drama
The Tearsmith,5.2,12000,103,Drama
Touch,7.4,5200,121,Drama
Audrey's Children,8.7,66,110,Drama
Armor,3.5,3600,89,Drama
Mother of the Bride,4.8,17000,88,Drama
The Salt Path,7.9,97,115,Drama
Die Alone,5.7,2600,91,Drama
Omni Loop,5.5,2700,112,Drama
Bob Marley: One Love,6.2,34000,107,Drama
My Penguin Friend,6.7,4700,97,Drama
Mon Potongo,6.7,129,149,Drama
Blackwater Lane,4.6,1800,108,Drama
Armand,6.3,2300,118,Drama
Lilies Not for Me,7.8,75,99,Drama
Waves,8.2,1500,131,Drama
The Mehta Boys,7.2,2200,116,Drama
Bramayugam,7.8,14000,139,Drama
Out of My Mind,7.4,2500,102,Drama
Sister Midnight,6.6,260,107,Drama
Bob Trevino Likes It,8.2,311,102,Drama
Chosen Family,4.6,258,88,Drama
Hounds of War,4.5,1700,95,Drama
Boneyard,4.1,4800,96,Drama
Winter Spring Summer or Fall,6.5,386,97,Drama
Last Night on Earth,4.8,332,86,Drama
Psycho Therapy: The Shallow Tale of a Writer Who Decided to Write about a Serial Killer,8.5,72,102,Drama
The Piano Lesson,6.2,4700,127,Drama
Legally Veer,7.9,4700,142,Drama
A Sacrifice,5.1,5000,94,Drama
Succubus,4.6,1200,103,Drama
Sons,6.5,1600,100,Drama
The Thicket,5.8,2900,108,Drama
Bring Them Down,6.8,868,106,Drama
Cabrini,7.3,8400,142,Drama
Universal Language,7.2,1100,89,Drama
Lost on a Mountain in Maine,6.1,1100,98,Drama
No Way Up,4.6,10000,90,Drama
Mary,5.2,7900,112,Drama
Rob Peace,6.6,1800,120,Drama
Santosh,7.0,1400,128,Drama
11 Rebels,6.2,260,155,Drama
The Wonderful Story of Henry Sugar and Three More,7.1,6200,88,Drama
Unsung Hero,7.0,4900,113,Drama
Inside,7.0,214,104,Drama
The Girl in the Pool,4.3,1400,89,Drama
Scoop,6.5,20000,102,Drama
Mea Culpa,4.2,6900,120,Drama
Bookworm,6.0,1800,103,Drama
The Dead Thing,4.7,810,94,Drama
Watchmen: Chapter II,7.0,2800,90,Drama
The Lost Daughter,5.8,278,99,Drama
Hold Your Breath,5.3,8400,94,Drama
The Goat Life,7.1,47000,173,Drama
Being Maria,6.1,528,100,Drama
Ask Me What You Want,3.6,312,114,Drama
My Favourite Cake,7.4,6900,97,Drama
Crossing,7.4,4700,106,Drama
Midas Man,6.4,1500,112,Drama
Holy Cow,7.2,1100,92,Drama
On Becoming a Guinea Fowl,7.2,636,99,Drama
Bedspacer,4.4,333,90,Drama
Vanished Into the Night,5.2,4600,92,Drama
Sebastian,6.7,1600,110,Drama
Escape from Germany,5.3,902,97,Drama
Sector 36,7.1,25000,123,Drama
Grand Tour,6.5,1400,128,Drama
In the Summers,6.5,884,95,Drama
Monsieur Aznavour,7.3,2100,133,Drama
Singham Again,4.8,75000,144,Drama
Damaged,4.7,7100,97,Drama
Handling the Undead,5.4,4200,97,Drama
Girls Will Be Girls,7.1,2300,118,Drama
The Best Christmas Pageant Ever,6.8,6000,99,Drama
Something in the Water,4.1,4500,86,Drama
Amaran,8.2,18000,167,Drama
Between Borders,7.8,129,90,Drama
Vanvaas,6.7,1100,160,Drama
Four Letters of Love,6.9,27,125,Drama
Turtles All the Way Down,6.6,6800,111,Drama
Swimming Home,4.9,356,99,Drama
Colors of Evil: Red,6.4,8300,111,Drama
Modi: Three Days on the Wing of Madness,5.6,410,110,Drama
Madgaon Express,7.0,41000,143,Drama
The Redemption of Sin,6.1,128,116,Drama
Mørkeland,6.2,901,99,Drama
Suncoast,6.7,7200,109,Drama
All of You,7.4,79,98,Drama
Rez Ball,6.3,2400,111,Drama
The Sand Castle,4.7,1600,98,Drama
Dreams (Sex Love),7.8,338,110,Drama
Sujo,7.1,637,126,Drama
Code 8: Part II,5.7,16000,100,Drama
Sound of Hope: The Story of Possum Trot,7.2,2000,130,Drama
Depravity,4.3,916,117,Drama
Bogota: City of the Lost,5.4,1800,108,Drama
Uprising,6.6,5300,126,Drama
Pedro Páramo,6.3,2800,130,Drama
Tyler Perry's Divorce in the Black,4.6,3500,143,Drama
Let Go,7.0,6300,110,Drama
The Last Dance,7.9,1900,126,Drama
Good One,6.7,2400,89,Drama
The Most Precious of Cargoes,7.1,717,81,Drama
The Great Lillian Hall,7.4,1800,110,Drama
Restless,6.9,71,89,Drama
Maharaj,6.5,15000,131,Drama
Before Dawn,5.4,929,101,Drama
The Greatest Hits,6.2,7200,94,Drama
Chhava,8.6,2200,51,Drama
Goebbels and the Führer,6.7,1900,135,Drama
A Dog's Will 2,6.3,2700,104,Drama
Do Patti,6.4,68000,126,Drama
Way Home,6.7,681,98,Drama
This Is Me... Now,4.1,7100,65,Drama
Badland Hunters,5.9,12000,107,Drama
The Courier,6.0,4300,101,Drama
The Red Virgin,6.8,3000,114,Drama
Justice League: Crisis on Infinite Earths - Part Three,6.1,4300,94,Drama
The New Year That Never Came,8.2,4800,138,Drama
The Wailing,6.1,1000,107,Drama
Wild Diamond,6.3,586,103,Drama
The Tiger's Apprentice,5.7,2100,84,Drama
Sikandar Ka Muqaddar,6.0,24000,142,Drama
When Fall Is Coming,6.8,1300,102,Drama
Broken Rage,6.1,1200,62,Drama
Waltzing with Brando,8.6,315,104,Drama
Ponyboi,5.7,269,103,Drama
You Are the Apple of My Eye,7.6,3300,101,Drama
"From Hilde, with Love",6.9,761,125,Drama
Through My Window: Looking at You,5.4,5100,105,Drama
The Price of Money: A Largo Winch Adventure,5.1,1100,100,Drama
Sweet Dreams,5.4,1400,95,Drama
Baby,7.5,372,107,Drama
Take My Hand,6.3,282,102,Drama
Hey Joe,6.8,116,117,Drama
Darkest Miriam,6.9,29,87,Drama
Here Now,4.9,291,118,Drama
No Chains No Masters,6.4,477,98,Drama
Nutcrackers,5.5,9200,104,Drama
Khel Khel Mein,6.5,27000,135,Drama
Big World,7.4,983,131,Drama
Marmalade,6.2,3500,99,Drama
Raayan,6.5,11000,145,Drama
First Shift,4.4,2000,89,Drama
Fighter,6.2,52000,166,Drama
High Tide,6.6,488,101,Drama
Striking Rescue,5.7,342,106,Drama
House of Spoils,5.0,3700,101,Drama
El Jockey,6.5,1600,96,Drama
Julie Keeps Quiet,6.6,829,100,Drama
Boss Ma'am,4.9,139,67,Drama
Rewind,9.2,2300,135,Drama
El 47,7.2,3100,110,Drama
I Want to Talk,7.1,1900,122,Drama
The Image of You,4.6,795,90,Drama
Treasure,6.3,2000,111,Drama
Barron's Cove,8.0,28,116,Drama
The Beautiful Game,6.3,8000,125,Drama
Article 370,7.8,24000,158,Drama
Devara Part 1,6.0,20000,176,Drama
Ride,5.9,372,114,Drama
Laws of Man,4.1,322,98,Drama
Strictly Confidential,2.8,832,94,Drama
I Wish You All the Best,6.9,69,92,Drama
1978,5.5,166,76,Drama
My Melbourne,7.5,38,100,Drama
Boléro,6.6,737,120,Drama
A House on Fire,7.3,3200,105,Drama
The Wages of Fear,4.6,4000,104,Drama
Three Friends,6.6,602,117,Drama
Bosco,5.6,3900,99,Drama
The Supremes at Earl's All-You-Can-Eat,6.4,1400,124,Drama
Khadaan,7.4,2000,137,Drama
The Witch: Revenge,5.3,773,100,Drama
Lola,3.8,1100,84,Drama
Motel Destino,6.6,1600,115,Drama
A Mistake,5.5,720,101,Drama
Marco,6.8,951,108,Drama
Timestalker,5.5,2800,89,Drama
I Love You Forever,6.2,90,89,Drama
Justice,6.3,3800,113,Drama
Jigra,6.0,23000,153,Drama
Cult Killer,4.8,2700,105,Drama
Wonderland,6.2,2200,113,Drama
In Her Place,6.2,1400,96,Drama
L'attachement,7.4,415,106,Drama
B.O.Y.: Bruises of Yesterday,7.8,324,87,Drama
The Astronaut Lovers,7.1,548,116,Drama
September Says,6.4,307,100,Drama
Doraemon the Movie: Nobita's Earth Symphony,6.6,1400,115,Drama
Shirley,6.2,3300,117,Drama
A True Gentleman,4.5,2000,110,Drama
Goldilocks and the Two Bears,6.8,30,136,Drama
You Can't Run Forever,4.5,4300,102,Drama
The Silence of Marcos Tremmer,6.0,128,112,Drama
Love Kills,5.0,220,100,Drama
But What About Tomi?,7.1,706,100,Drama
Race for Glory: Audi vs. Lancia,5.8,4600,109,Drama
A Place Called Silence,6.5,1200,119,Drama
Los Frikis,7.5,648,111,Drama
Peter Five Eight,3.5,1100,100,Drama
The Strangers' Case,9.3,8200,103,Drama
Papa,7.5,291,131,Drama
Parallel,5.3,1900,88,Drama
Cinderella's Curse,3.3,1300,82,Drama
Bad Fish,3.4,309,84,Drama
Rita,4.6,398,115,Drama
Shaitaan,6.5,54000,132,Drama
Cloud,6.3,895,123,Drama
Ravens,8.3,50,117,Drama
Niki,5.9,308,98,Drama
Harvest,6.1,324,131,Drama
The Thundermans Return,5.0,1800,70,Drama
A Part of You,5.8,2800,99,Drama
Manjummel Boys,8.2,27000,135,Drama
Qalb,6.6,2300,147,Drama
Cookster: The Darkest Days,8.3,35,119,Drama
Stormskerry Maja,7.8,2100,164,Drama
Caught by the Tides,6.6,1100,111,Drama
Peacock,7.2,313,102,Drama
Amar Singh Chamkila,7.8,16000,145,Drama
CTRL,6.2,6000,99,Drama
Hisaab Barabar,5.7,1600,112,Drama
Longing,4.7,775,111,Drama
Exhibiting Forgiveness,7.0,1100,117,Drama
Inheritance,5.1,3400,94,Drama
Ghost Trail,6.7,741,106,Drama
Decoded,5.8,412,156,Drama
Macbeth,8.0,139,156,Drama
Everybody Loves Jenifa,8.4,78,135,Drama
Sucha Soorma,6.5,908,136,Drama
Freedom,5.9,1300,110,Drama
Naples to New York,7.1,528,124,Drama
Lilly,8.3,27,93,Drama
American Star,5.5,2400,107,Drama
Diamanti,7.0,968,135,Drama
The Family Star,5.4,5400,159,Drama
The Summer Book,7.0,272,90,Drama
God's Not Dead: In God We Trust,3.4,1200,96,Drama
The Ghost Trap,7.7,48,106,Drama
My Fathers' Daughter,6.6,71,78,Drama
Dying,7.5,1600,180,Drama
Jim's Story,6.8,826,101,Drama
Sex,6.7,858,125,Drama
How to Make Gravy,7.0,883,120,Drama
Life After Fighting,6.4,1900,126,Drama
McVeigh,6.8,63,90,Drama
Srikanth,7.4,14000,134,Drama
Three Kilometres to the End of the World,7.0,840,105,Drama
Sicilian Letters,6.1,583,122,Drama
Matt and Mara,6.5,903,80,Drama
Sommartider,6.8,1600,101,Drama
Christmas Eve in Miller's Point,5.6,2300,106,Drama
Without Blood,7.5,88,91,Drama
Ferry 2,5.6,3700,94,Drama
Crew,5.8,37000,118,Drama
The Quiet Son,6.7,557,118,Drama
Mr. K,6.2,349,94,Drama
Love in the Big City,7.5,1300,118,Drama
Meiyazhagan,8.4,13000,177,Drama
King Ivory,7.2,62,130,Drama
The Park Maniac,4.8,1500,103,Drama
April,6.4,350,134,Drama
Cinderella's Revenge,3.7,1100,85,Drama
Cellphone,3.0,695,88,Drama
Layla,6.1,329,100,Drama
Wanted Man,4.8,2500,85,Drama
Here After,4.1,1300,93,Drama
Bibi Rajni,8.6,708,143,Drama
The Air He Breathes,6.4,357,106,Drama
Konchitsya leto,7.2,93,118,Drama
Katas,4.8,256,101,Drama
The Southern Chronicles,8.8,2300,120,Drama
I Am Nevenka,7.1,981,112,Drama
Bhakshak,7.2,7100,134,Drama
The Firing Squad,5.4,5000,93,Drama
The Flood,6.6,171,101,Drama
Une part manquante,6.7,222,98,Drama
Meat,6.3,115,104,Drama
Saripodhaa Sanivaaram,7.0,8900,166,Drama
Sixty Minutes,5.7,5100,88,Drama
Grave Torture,6.2,2800,117,Drama
The Sabarmati Report,6.4,24000,127,Drama
Razakar: The Silent Genocide of Hyderabad,7.4,5300,166,Drama
F-Buddies,4.6,121,53,Drama
Outlaw,5.2,902,82,Drama
Schitterend,6.4,155,101,Drama
Viduthalai Part 2,8.0,15000,170,Drama
Crayon Shin-chan: Ora's Dinosaur Diary,6.5,310,106,Drama
When the Light Breaks,6.7,918,82,Drama
Meanwhile on Earth,6.0,870,89,Drama
Revolver,5.4,819,114,Drama
Little Death,5.4,200,110,Drama
Gaslit by My Husband: The Morgan Metzer Story,6.5,350,88,Drama
An Unfinished Film,7.3,439,105,Drama
My Sunshine,7.1,1300,100,Drama
Savi,6.2,35000,126,Drama
Love,7.3,265,119,Drama
Stolen,5.7,2200,105,Drama
The Other Way Around,6.4,1300,114,Drama
Agni,7.3,15000,122,Drama
Traffic,7.0,64,119,Drama
Tabaah,5.4,515,108,Drama
Limonov: The Ballad of Eddie,6.0,732,138,Drama
Ulajh,6.0,24000,150,Drama
Bambi: A Tale of Life in the Woods,5.7,149,85,Drama
Poison,6.6,191,86,Drama
The Good Teacher,6.6,1800,91,Drama
Arcadia,6.9,439,99,Drama
Anweshippin Kandethum,7.4,10000,142,Drama
Teri Baaton Mein Aisa Uljha Jiya,6.2,54000,141,Drama
A Million Minutes,6.5,1000,125,Drama
A Legend,4.7,855,129,Drama
Le choix,5.7,136,76,Drama
Sarfira,6.9,11000,155,Drama
Dead Wrong,3.8,255,104,Drama
Camera,6.6,406,112,Drama
Kabitan,7.4,97,64,Drama
Kanguva,4.5,14000,152,Drama
My Name Is Loh Kiwan,6.7,4300,131,Drama
Who by Fire,6.5,226,161,Drama
Shontaan,7.2,401,143,Drama
A Beautiful Imperfection,6.4,596,108,Drama
Just in Time,7.0,296,90,Drama
We Are Wolves,3.5,256,97,Drama
Lesson Learned,7.7,1900,119,Drama
Dark Night of the Soul,3.4,158,81,Drama
Her Story,7.7,1700,123,Drama
Quisling: The Final Days,7.1,1000,146,Drama
The Colors Within,7.2,812,101,Drama
Memory Lane,7.4,1700,98,Drama
Blue Cave,5.5,5900,88,Drama
Saint-Exupéry,5.5,237,98,Drama
Bonjour Tristesse,6.0,84,110,Drama
Little Wing,6.1,929,100,Drama
Four Mothers,7.6,85,89,Drama
He Ain't Heavy,6.0,349,102,Drama
Maid Droid Origins,3.0,312,96,Drama
Triangle,6.7,84,96,Drama
Another End,6.5,703,129,Drama
Trust,6.6,1000,136,Drama
Top 1,5.6,189,52,Drama
Linda,4.9,353,100,Drama
The Greatest,7.9,100,114,Drama
Chandu Champion,7.8,34000,142,Drama
The Last Front,5.5,599,98,Drama
Uranus 2324,6.6,4700,130,Drama
The Lockdown,4.3,595,117,Drama
Vettaiyan,7.0,39000,163,Drama
Happyend,7.0,383,113,Drama
The Corpse Washer,6.2,1100,107,Drama
Langue Étrangère,6.7,476,101,Drama
Grand Maison Paris,7.4,81,111,Drama
Ghost Cat Anzu,6.5,701,97,Drama
From Ground Zero,7.9,493,112,Drama
Vedaa,6.0,4200,145,Drama
"Husband, Father, Killer: The Alyssa Pladl Story",6.3,194,87,Drama
40 Acres,6.5,101,113,Drama
Corina,7.6,270,96,Drama
Louise Violet,6.5,140,108,Drama
The Keeper,5.0,123,101,Drama
Kid Snow,5.1,138,127,Drama
Intoxicated by Love,8.5,12000,118,Drama
Roadkill,3.6,672,90,Drama
Hobal,8.0,967,114,Drama
Lubber Pandhu,8.2,5800,146,Drama
The Kingdom,7.0,625,108,Drama
Crosspoint,7.3,26,100,Drama
A.R.M,7.1,8500,150,Drama
Bau: Artist at War,7.1,52,130,Drama
Familia,6.8,253,120,Drama
A Traveler's Needs,6.5,788,90,Drama
The Buildout,4.2,67,70,Drama
Private Tutor,4.9,182,65,Drama
Double Exposure,7.6,19,93,Drama
"Hello, Love, Again",6.8,790,122,Drama
GTMax,5.0,1200,100,Drama
Block Pass,7.0,325,104,Drama
Good Bad Things,5.8,187,96,Drama
Color of Victory,6.1,40000,157,Drama
Dead Mail,6.7,279,106,Drama
Godless,8.1,40,86,Drama
Rita,6.6,230,94,Drama
Adam the First,6.0,563,103,Drama
An Ordinary Case,6.6,773,115,Drama
Hazard,8.2,132,89,Drama
Boxer,6.4,1300,150,Drama
Eat the Night,6.2,414,106,Drama
Finding Tony,6.7,110,80,Drama
We Were Dangerous,6.3,322,83,Drama
Get Fast,3.6,435,88,Drama
Reading Lolita in Tehran,6.9,135,108,Drama
Haikyu!! The Dumpster Battle,7.7,6000,85,Drama
Prodigieuses,7.0,106,101,Drama
Mura,7.3,6200,129,Drama
Daniela Forever,6.3,199,113,Drama
Futra Days,4.1,138,99,Drama
Shepherds,7.4,180,113,Drama
All the Lost Ones,3.8,226,105,Drama
Le dernier souffle,6.6,152,97,Drama
Sweet Simona,5.3,139,88,Drama
Level Cross,6.8,2500,116,Drama
Atatürk II: 1881-1919,8.9,1900,141,Drama
Parasite,4.4,20,84,Drama
Maidaan,7.9,23000,181,Drama
Maldoror,7.1,533,155,Drama
Serpent's Path,5.8,273,112,Drama
American Trash,7.2,387,115,Drama
"Canadian, Sniper",3.5,346,83,Drama
Belle,6.0,26,100,Drama
The Damned,5.3,792,89,Drama
Despatch,4.4,4400,153,Drama
Spilt Milk,7.0,7,91,Drama
Cesium Fallout,6.7,407,136,Drama
Nova & Alice,6.1,229,110,Drama
TL,4.3,168,46,Drama
Almost Paradise,6.5,530,120,Drama
Vaazha: Biopic of a Billion Boys,7.3,3900,125,Drama
Frankenstein: Legacy,3.6,198,101,Drama
Merry Christmas,6.9,30000,144,Drama
Beyond the Rush,8.2,374,94,Drama
Edge of Night,6.1,114,85,Drama
Init,4.8,201,49,Drama
The Black Sea,8.0,74,96,Drama
The Birds Who Fear Death,9.4,69,102,Drama
Kingsmen,6.3,46,72,Drama
Kiskisan,5.3,121,62,Drama
U Are the Universe,7.8,232,90,Drama
Black Heat,8.9,73,93,Drama
Hijack '93,3.8,841,87,Drama
Suspended Time,5.3,278,105,Drama
Guntur Kaaram,5.4,25000,159,Drama
Der Buchspazierer,7.3,354,98,Drama
Triumph,5.7,116,98,Drama
Rest in Peace,5.8,2300,105,Drama
Hamlet,5.9,121,117,Drama
Passport to Love,6.2,393,88,Drama
Thangalaan,6.6,6500,156,Drama
All Shall Be Well,7.2,799,93,Drama
Butas,4.9,126,112,Drama
The Twisters,2.5,314,86,Drama
And Their Children After Them,6.5,485,146,Drama
Nurse Abi,4.5,154,47,Drama
Undergrads,5.6,41,66,Drama
Salve Maria,6.5,432,111,Drama
The Real Sister,7.5,73,100,Drama
Out of Control,6.0,95,111,Drama
Stag,5.1,109,87,Drama
Tahong,6.9,63,90,Drama
Untamed Royals,4.6,622,99,Drama
Vaazhai,7.7,4700,134,Drama
The Volunteers: The Battle of Life and Death,6.2,214,144,Drama
Gloria!,6.6,957,106,Drama
My Annoying Brother,7.5,177,114,Drama
Breakup Season,5.8,303,102,Drama
The Holiday Junkie,6.3,440,88,Drama
Yolo,6.9,3600,129,Drama
A Brother and 7 Siblings,8.6,1100,129,Drama
Girl from the North Country,7.0,12,152,Drama
Los destellos,6.8,601,101,Drama
High Forces,5.8,504,119,Drama
Salawahan,4.3,195,116,Drama
Min evige sommer,7.9,74,105,Drama
Last Known Location,6.3,1300,110,Drama
Empire Waist,6.6,162,97,Drama
Come Closer,7.1,251,107,Drama
Paluwagan,6.4,87,66,Drama
The Shamrock Spitfire,5.1,470,108,Drama
Victory,6.4,219,120,Drama
18×2 Beyond Youthful Days,7.3,1800,123,Drama
Divorce,5.8,735,91,Drama
Mommy Meanest,5.2,250,87,Drama
A Trip Elsewhere,5.6,94,93,Drama
Climax,7.1,43,73,Drama
Why Do You?,5.4,398,103,Drama
Duino,8.3,99,108,Drama
The Last of Us: Immunity,6.3,13,64,Drama
Alpha.,6.9,224,100,Drama
A Balloon's Landing,6.6,488,100,Drama
Kingdom 4: Return of the Great General,7.1,1200,145,Drama
Saturn Return,6.5,1200,109,Drama
Smoke Signals,6.3,312,95,Drama
Something's More Than One Thing,9.0,90,110,Drama
My First Film,6.2,876,100,Drama
Nineteen,6.5,105,108,Drama
Bermondsey Tales: Fall of the Roman Empire,4.4,174,99,Drama
Visiting Hours,5.8,269,108,Drama
Dilig,4.1,265,45,Drama
Aberdeen,7.0,55,83,Drama
Bachhala Malli,8.3,3900,140,Drama
Uhaw,6.7,98,112,Drama
Funny Birds,5.6,221,97,Drama
Balestra,5.1,510,145,Drama
Matters of the Heart,6.9,248,110,Drama
Blue Lock: Episode Nagi,6.6,2400,91,Drama
Escape from the 21st Century,6.5,811,98,Drama
Unspoken,8.1,65,91,Drama
Battlefield,6.2,638,104,Drama
Toxic,6.8,280,99,Drama
What We Wrote Together,6.5,83,93,Drama
Eye for an Eye 2,6.5,482,90,Drama
Pimpinero: Blood and Oil,5.6,537,121,Drama
The Neon Highway,6.0,484,113,Drama
Reinas,6.9,283,104,Drama
Super Happy Forever,6.9,165,94,Drama
Jazzy,6.1,174,86,Drama
Yodha,5.7,8800,130,Drama
She Taught Love,5.2,401,102,Drama
The Seven Sorrows of Mary,6.7,22,98,Drama
Pin/Ya,6.2,60,61,Drama
Un mondo a parte,6.5,1200,113,Drama
The Time It Takes,6.8,310,110,Drama
Rally Caps,5.5,129,100,Drama
Lady Guard,6.4,108,47,Drama
Auction,6.4,859,91,Drama
Painter and Lampshade,7.1,80,106,Drama
Death's Sonata,7.4,257,103,Drama
Je Jatt Vigarh Gya,5.7,815,132,Drama
Malu,7.8,227,100,Drama
The Wingwalker,7.1,169,117,Drama
Everybody Loves Touda,6.7,268,102,Drama
Adopted,4.0,210,83,Drama
Animale,6.0,266,98,Drama
Grassland,8.5,56,88,Drama
"Love, Danielle",8.9,38,79,Drama
Desert of Namibia,6.6,243,137,Drama
Gharjwai,8.7,807,134,Drama
The Boy with Pink Trousers,6.9,361,114,Drama
The Solitary Gourmet,7.7,68,110,Drama
Sicilian Holiday,4.9,12,102,Drama
Bhairathi Ranagal,7.0,1200,150,Drama
The Friendly,8.1,15,101,Drama
Lover,7.0,2900,145,Drama
Dange,5.4,786,154,Drama
After Party,5.8,62,89,Drama
Donselya,5.2,54,100,Drama
The Way We Talk,7.6,181,132,Drama
Teacher's Pet,5.5,17,74,Drama
The Firefighters,5.8,149,106,Drama
Drawing Closer,7.6,2400,118,Drama
Celestina: Burlesk Dancer,7.4,29,119,Drama
Ballot,6.3,210,102,Drama
And the Breadwinner Is...,6.8,241,123,Drama
Late Bloomer,4.6,128,140,Drama
Possession: Kerasukan,3.5,275,94,Drama
Phir Aayi Hasseen Dillruba,5.8,6700,132,Drama
Pure Love,9.1,94,109,Drama
Drive Back Home,8.0,66,100,Drama
The Paradise of Thorns,7.7,1100,131,Drama
Never Alone,7.2,402,85,Drama
Kangaroo Island,7.5,24,113,Drama
Mahal Ko Ang Mahal Mo,6.3,104,48,Drama
Just a Farmer,8.1,80,103,Drama
Break,4.6,182,106,Drama
The Great Ambition,7.2,667,123,Drama
Kalikot,5.0,201,49,Drama
Bang Bang,7.3,85,103,Drama
My Oni Girl,6.0,1700,112,Drama
Ashes,4.3,2500,100,Drama
Kulong,4.3,127,50,Drama
A Carpenter's Prayer,8.6,33,91,Drama
Never Look Away,7.2,247,85,Drama
A Circus Tale & a Love Song,5.9,102,114,Drama
John Cranko,7.1,169,133,Drama
The Architecture of Love,6.9,474,110,Drama
"Palipat-lipat, papalit-palit",5.1,225,90,Drama
The Other Side,7.4,418,118,Drama
National Theatre Live: Vanya,8.6,951,122,Drama
This Life of Mine,5.5,212,99,Drama
Else,6.1,223,100,Drama
National Theatre Live: The Motive and the Cue,8.5,189,180,Drama
Drone,5.5,181,110,Drama
The Lost Holliday,1.7,310,96,Drama
Auron Mein Kahan Dum Tha,6.6,40000,150,Drama
Snatched a Billionaire to Be My Husband,7.6,649,70,Drama
The Shameless,5.6,189,114,Drama
Spirit World,5.8,56,94,Drama
C4 Cinta,8.6,117,167,Drama
The Missile,6.6,990,110,Drama
Art of Love,4.6,2300,99,Drama
Borderless Fog,5.2,1300,110,Drama
Bolehkah Sekali Saja Kumenangis,7.3,241,101,Drama
Sisid Marino,6.1,357,90,Drama
The Bad Guardian,7.0,239,87,Drama
Shambhala,7.2,1400,150,Drama
Dirty Boy,8.3,18,98,Drama
Samia,6.9,122,102,Drama
"Disco, Ibiza, Locomia",6.0,1500,104,Drama
Blue Sun Palace,6.5,115,116,Drama
Winter in Sokcho,6.8,166,104,Drama
Jathara,6.4,1000,129,Drama
The Mountain,6.6,151,89,Drama
Filmlovers!,6.1,117,88,Drama
Stelios,7.3,1400,132,Drama
Room Service,3.9,290,47,Drama
Fasal,7.6,176,90,Drama
Dhakshina,6.5,5200,107,Drama
Beautiful Rebel,6.3,974,112,Drama
Hear Me: Our Summer,7.5,610,109,Drama
The Last Republican,7.6,59,90,Drama
Upstream,7.0,1100,121,Drama
Albany Road,7.7,107,135,Drama
Abraham Ozler,6.5,4100,143,Drama
Tacoma,3.5,166,103,Drama
Wanted: Girlfriend,4.1,216,49,Drama
Last Mile,7.0,262,128,Drama
Girl in the Video,5.5,310,87,Drama
Amy Winehouse,7.0,311,78,Drama
Ajosepo,8.7,52,134,Drama
2nd Miracle in Cell No. 7,7.8,199,147,Drama
Boxcutter,9.2,10,93,Drama
Oxana,8.2,8,103,Drama
Here's Yianni!,8.6,9,101,Drama
The Freshly Cut Grass,6.5,106,114,Drama
The Glory of Life,6.6,420,98,Drama
Ipar Adalah Maut,7.0,1200,131,Drama
Karinyo Brutal,6.2,409,91,Drama
Vittoria,7.0,129,89,Drama
Operation Undead,4.6,354,110,Drama
Who Do I Belong To,6.7,1100,120,Drama
Cita,4.5,137,52,Drama
Pink Lady,8.0,27,106,Drama
Nobody Dumps My Daughter,6.8,88,88,Drama
King Frankie,7.8,70,95,Drama
She's Got No Name,7.0,45,150,Drama
Fyre Rises,6.5,321,110,Drama
Somnium,8.6,38,92,Drama
Frères,6.3,573,105,Drama
Disciples in the Moonlight,3.9,627,126,Drama
Max Dagan,6.0,13,92,Drama
Goyo,6.6,2200,106,Drama
Mr. Bachchan,3.6,5200,150,Drama
The Code,6.6,39,98,Drama
The Brink of Dreams,7.1,120,102,Drama
Le système Victoria,5.7,40,101,Drama
Bureau 749,4.1,502,123,Drama
We Forgot to Break Up,7.2,35,94,Drama
Haze,7.0,42,76,Drama
Martin,2.3,36000,147,Drama
Peg O' My Heart,5.8,50,97,Drama
La casa,7.0,907,83,Drama
Drinker Sai,9.2,2100,148,Drama
When in Rome,6.1,724,98,Drama
Rajakili,8.1,550,122,Drama
The Champion,5.5,869,106,Drama
Crisis Negotiators,6.7,691,120,Drama
Mord,6.9,121,84,Drama
The Village Next to Paradise,6.5,225,132,Drama
A Nashville Wish,5.6,88,102,Drama
